ID,Name,Address,Coordinates,NumOfReview,Ratings,Zipcode,Cuisine
ogCC-lJJYnwXDvKGmKZ6Sw,Woorijip,"12 W 32nd St, New York, NY 10001","40.74747, -73.98648",2758,4.0,10001,chinese
xVPTI1ytXt2PLU-strKcnw,Gem Bistro,"10 Schuyler Ave, Kearny, NJ 07032","40.748554, -74.144834",29,4.5,07032,chinese
dP6SmZ5E5Nj64-3zZMjGSg,New Wong Asian Food,"1217 1st Ave, New York, NY 10065","40.7638749, -73.9590615",68,2.5,10065,chinese
Zx44jCgDv1TwKMGzcXajIQ,Taste Good Malaysian Cuisine,"82-18 45th Ave, Elmhurst, NY 11373","40.7417090264307, -73.8821911811829",759,4.0,11373,chinese
Gp3K-AFm3Ap8WG5R0nF7DQ,Mikado,"525 6th Ave, New York, NY 10011","40.73727, -73.99723",173,3.0,10011,chinese
N_5VwtCoXPhHdlz1JQbIoQ,Duck King,"880 River Rd, Edgewater, NJ 07020","40.82533, -73.97495",194,3.0,07020,chinese
qvX5If0CwM1RGzP3ie4SKA,Dumpling N' Dips,"5 St Marks Pl, New York, NY 10003","40.72944, -73.98934",55,4.5,10003,chinese
rkeH5HJIuX7ZcOaYNum9xA,Wu's Wonton King,"165 E Broadway, New York, NY 10002","40.7139415501646, -73.9899386554248",411,3.5,10002,chinese
xOL2SC34gdhKHSbyaDz9BA,Pearls Chinese Restaurant,"689 9th Ave, New York, NY 10036","40.7619901, -73.9903719",164,3.0,10036,chinese
EDLKX7cCxPbmbmo1XG3xJQ,Grand Sichuan,"342 Grove St, Jersey City, NJ 07302","40.72047, -74.04252",491,3.0,07302,chinese
aSFBv64GBpMOFPqIleeQFQ,Lure Fishbar,"142 Mercer St, New York, NY 10012","40.724612166991, -73.998574708004",1811,4.0,10012,chinese
UiBQ8Uyu4wfOtEM1Rr8ycA,Shanghai Asian Cuisine,"14A Elizabeth St, New York, NY 10013","40.7159077, -73.997383",566,4.0,10013,chinese
U0EJ4URMoFHJEzAkMp4WWQ,Ollie's To Go,"2425 Broadway, New York, NY 10024","40.7904902, -73.9752417",171,2.5,10024,chinese
azGPyK3p6HDmvQGX0AyDtg,ShabuRo,"520 Bergen Blvd, Ste 2, Palisades Park, NJ 07650","40.8480599, -73.98447",552,4.5,07650,chinese
bGOZTD9O00OkVA1Pkt3OuQ,A A Jing,"689 9th Ave, New York, NY 10036","40.762, -73.99041",295,3.5,10036,chinese
hXqrA_Z3jZ8Q1O6ZehWSwQ,Sami's Kabab House,"35-57 Crescent St, Astoria, NY 11106","40.75842829623015, -73.932968",476,4.5,11106,chinese
McU7XI3HoWFELTDaGc1SEw,Ginger and Lemongrass,"153 Rivington St, New York, NY 10002","40.71912, -73.98567",513,4.0,10002,chinese
HPwH6d3yshPeF0pywgDfSw,Jiang Nan,"97 Montgomery St, Jersey City, NJ 07302","40.71681948978749, -74.03873209999999",28,3.5,07302,chinese
k4QfaFoqtpEZ1LZylJZqww,Jj S Asian Fusion,"37-05 31st Ave, FLR GRD, Astoria, NY 11103","40.762159665773424, -73.9182777002017",454,4.0,11103,chinese
AILf_L7I9vJ2pyHmSo9v8Q,OBAO,"222 E 53rd St, New York, NY 10022","40.757122, -73.968566",1072,3.5,10022,chinese
PBUIaPtgnhmdHE3KHglK-g,Jean-Georges,"1 Central Park W, New York, NY 10023","40.7691122743293, -73.9814290717583",1950,4.0,10023,chinese
Vb9IMzmaO3oSYAE75B-pJw,Red House Restaurant,"36-36 Prince St, New York, NY 11354","40.7612755, -73.833035",14,4.5,11354,chinese
xH7mEjh4Rn6KdHjXYNoOjw,Yaso Tangbao,"148 Lawrence St, Brooklyn, NY 11201","40.6918206366101, -73.9863992364001",795,3.5,11201,chinese
YvMLbSK_tWmaOjYGwOUd5Q,Xi’an Famous Foods,"8 Liberty Pl, New York, NY 10038","40.70919, -74.00934",135,4.0,10038,chinese
yj9vVa08ABH6BBOLHMfJag,Bund Dumpling House,"25-08 Broadway, Astoria, NY 11106","40.7631578922095, -73.9282292",276,4.0,11106,chinese
2pnhIRBUw58PpN8CQEYiZA,New Food King,"694 10th Ave, New York, NY 10036","40.76366, -73.99217",67,3.5,10036,chinese
Mzt7J53rOihwxIt41SH7vg,E.A.K. RAMEN West Village,"469 6th Ave, New York, NY 10011","40.73568, -73.99837",351,4.0,10011,chinese
XOnspIaW6mYVmrvgqOaYSQ,LoLo's Seafood Shack,"303 W 116th St, New York, NY 10026","40.80486, -73.95567",796,4.0,10026,chinese
nJh1ioLcN6XBQEstR6x9yw,Dai Hachi Sushi,"46-18 Vernon Blvd, Long Island City, NY 11101","40.74633, -73.95319",242,4.5,11101,chinese
sb1_MyLHzmjV1Jk21pyOIA,Sao Mai,"203 1st Ave, New York, NY 10003","40.730362, -73.98362",603,4.0,10003,chinese
nxTEuWKzkK1tCF4LrhFSUQ,Pig and Khao,"68 Clinton St, New York, NY 10002","40.71926, -73.98475",1777,4.0,10002,chinese
bK-Y2zCIMolqRDHsaYUCWA,Royal Seafood Restaurant,"103 Mott St, New York, NY 10013","40.7174, -73.9977",341,3.0,10013,chinese
coQAQmIKG9dBPA6-RHqJag,Wan Waan,"200 8th Ave, New York, NY 10011","40.74346, -73.99947",158,4.0,10011,chinese
v3qL3KqFJYuS_3rCsgpuXQ,Rain II,"1095 St Nicholas Ave, New York, NY 10032","40.838382, -73.940054",186,3.5,10032,chinese
Aux2Mp7bGnF3S6h60ab3iQ,Yummy City,"1557 Lexington Ave, New York, NY 10029","40.7879244458184, -73.948986355818",54,4.5,10029,chinese
rPTX2J5KGDkN1QhPD-QOvg,Bites of Xi'an,"318 Livingston St, Brooklyn, NY 11217","40.68807, -73.98199",173,4.5,11217,chinese
RTFIMX31BPeZzx7kJJ1SCA,RedFarm,"529 Hudson St, New York, NY 10014","40.7342, -74.00652",716,3.5,10014,chinese
U5dCWjAxrvLLMH1ErpGfvw,A-jiao,"1817 2nd Ave, New York, NY 10128","40.783159, -73.948244",145,3.5,10128,chinese
5KDfEi17KRFD1TrzZyT4lQ,Profit Chinese Restaurant II,"643 2nd Ave, New York, NY 10016","40.74565, -73.9755799",43,3.0,10016,chinese
zZecd370h2jxzh1kRJ4y2g,Asian Jewels Seafood Restaurant,"13330 39th Ave, Flushing, NY 11354","40.759076, -73.8337556",1201,3.5,11354,chinese
3NYQQckItp9l7GDzALw79w,Lin's Gourmet,"1097 2nd Ave, New York, NY 10022","40.759891, -73.965187",74,3.5,10022,chinese
mQQxpyEegblKERyeuxrb5Q,Vanessa's Dumpling House,"452 Amsterdam Ave, New York, NY 10024","40.785005, -73.977188",90,3.5,10024,chinese
QjXjUpyYlopIN_JK6A_s-w,Mimi Cheng’s Dumplings,"309 Amsterdam Ave, New York, NY 10023","40.7801418544804, -73.98022",60,3.5,10023,chinese
QO4Xm2VrG2PEHXVMPrf7Sw,Sanshi Rice Noodle,"118 2nd Ave, New York, NY 10003","40.727979, -73.987761",37,4.0,10003,chinese
icpLRhJ1jpBX1zBGkt7Xqg,Teppen Ramen,"159 E 55th St, New York, NY 10022","40.75929, -73.96879",524,4.5,10022,chinese
3uXPkkEZbUrbk3e04aBZmQ,East Ocean Palace,"113-09 Queens Blvd, Forest Hills, NY 11375","40.7177701592445, -73.8353998214006",360,3.5,11375,chinese
flHcoaHEWxACgc-Vk9MsOQ,Jukai,"237 E 53rd St, New York, NY 10022","40.75718, -73.9678837692742",176,4.0,10022,chinese
S-aX_Pz8F7nDL6kRThKcHw,Vanessa's Dumpling House,"310 Bedford Ave, Brooklyn, NY 11211","40.713795, -73.961983",572,3.5,11211,chinese
ZOpnIsm7ihoO1gq2YmGdzw,Zurutto Ramen & Gyoza Bar,"142 W 72nd St, New York, NY 10023","40.777836, -73.980476",455,4.0,10023,chinese
ybQV8joopvU1_gG2RwLRog,Wok City,"153 Amsterdam Ave, New York, NY 10023","40.7752417820046, -73.983876645396",100,3.0,10023,chinese
ME0627wYk0ikhX2yf1fN7w,HAVEN Riverfront Restaurant and Bar,"2 Main St, Ste G, Edgewater, NJ 07020","40.803426, -73.9907",1089,4.0,07020,chinese
KHdYPT0jUnUGdHGaY73mxg,Sukhumvit 51,"224 E 51st St, New York, NY 10022","40.7559139831703, -73.9693867939228",797,4.0,10022,chinese
R0y03SFOY0BdHRUT1LSO0Q,Shanghai You Garden,"135-33 40th Rd, Flushing, NY 11354","40.75895, -73.83056",1326,4.0,11354,chinese
NdfAypZmyfJk-nJIPaSx_g,Red Feather,"82 W 3rd St, New York, NY 10012","40.72975, -73.99893",13,5.0,10012,chinese
itH4GH2Mw2D5n5kkQAtMog,Abiko Curry,"2 W 32nd St, New York, NY 10001","40.74721, -73.986192",932,4.0,10001,chinese
zqyGYIiCXL1Hz8KVZxbylQ,Hello Saigon,"180 Bleecker St, New York, NY 10012","40.7289399955423, -74.0009501203895",365,4.0,10012,chinese
Wq9cARVEwOmoqfg41mNRNg,Noree Thai Bazaar,"274 Grand St, New York, NY 10002","40.7178949956625, -73.9928582310677",200,4.0,10002,chinese
wyjtGsW5NeVDknGQWnIPAQ,wagamama - midtown,"100 W 55th St, New York, NY 10019","40.76316041296893, -73.97885444091449",190,4.0,10019,chinese
wNhO_9gY-ZRZEBSA2anXtA,Native Noodles,"2129 Amsterdam Ave, New York, NY 10032","40.83824104348622, -73.93765379999999",126,4.5,10032,chinese
RYKGs45OjF-vlb2Ds2Jb_g,Izakaya Juraku,"121 Ludlow St, New York, NY 10002","40.7196796287355, -73.9887088537216",166,4.5,10002,chinese
eKAf_9Zq_AgvcD4JpsBe1w,GaGa Chinese Kitchen,"4 Cortlandt St, New York, NY 10007","40.71003, -74.01028",32,4.0,10007,chinese
GVaTZnN7a-DkrK57l7BbGw,Boishakhi Restaurant,"2914 36th Ave, Astoria, NY 11106","40.7569548876687, -73.9310011267662",98,4.0,11106,chinese
XF9MChLaOvtaFV-bReLBqQ,China Moon,"7 E 47th St, New York, NY 10017","40.75653, -73.97768",114,2.0,10017,chinese
LIsCe_l7kUlv2cUs6AxNQQ,SUROSS Thai Bistro,"4131 Broadway, New York, NY 10033","40.846016, -73.9387367",257,4.5,10033,chinese
7rTl_d-dqlK5dGG31ogSBg,Nanking,"134-07 Rockaway Blvd, South Ozone Park, NY 11420","40.67484, -73.80398",373,4.0,11420,chinese
RoXFN-T1s6moM5smbY_5Gw,Mee Noodle Shop,"795 9th Ave, New York, NY 10019","40.7653751, -73.9879042",538,3.0,10019,chinese
Up2LI3M1Uz3qJncRo0WgVw,Pho Shop,"141 W 72nd St, New York, NY 10023","40.778255, -73.980123",215,4.0,10023,chinese
3NHexRXpc3Asuo0elQcDSw,Double Happiness Palace,"212-12 Northern Blvd, Queens, NY 11361","40.7598509, -73.7707248",14,4.0,11361,chinese
IQ91FltwJmIPhS6fKKf2pw,China 1 Kitchen,"609 Main St, New York, NY 10044","40.7632023290684, -73.9490040654764",65,3.0,10044,chinese
VvsZAnEwU4c8Xkyrzx05Nw,Anytime Kitchen ,"23 W 32nd St, Fl 3, New York, NY 10001","40.74776270790539, -73.9867793576711",2207,4.5,10001,chinese
YHGGyH4hn_5UyV1rWgA5hg,Tommy Bahama Restaurant | Bar | Store - New York,"551 5th Ave, New York, NY 10176","40.7553882217953, -73.9792002147005",630,4.0,10176,chinese
c869kkUkjPM5nSGeJqVosg,Ooki Sushi,"1575 3rd Ave, New York, NY 10128","40.78029, -73.95254",282,3.5,10128,chinese
oO_X1H5Lxo8sNykx6azLVQ,Thai Super,"166 E 118th St, Store A & B, New York, NY 10035","40.799358, -73.939726",193,3.5,10035,chinese
fUcjBGgmTlvxXn2azvAijw,Yumpling,"4911 Vernon Blvd, Long Island City, NY 11101","40.7430199, -73.9538229",317,4.5,11101,chinese
0FOE_TW-91b9wN661lZMyQ,mokbar,"75 9th Ave, New York, NY 10011","40.74222, -74.005913",600,3.5,10011,chinese
TedFbN-fnKfoljL-uQQwIw,AJ Shanghai Restaurant,"775 Riverside Ave, Lyndhurst, NJ 07071","40.80569, -74.13536",53,3.5,07071,chinese
kwqOmEwWJ0D9PyCdFGE3-g,Xian Famous Foods,"14 E 34th St, New York, NY 10016","40.747844, -73.983901",735,4.0,10016,chinese
56rTisZA_iEekMsyZHvSHQ,MomenTea Kitchen,"213 W 40th St, New York, NY 10018","40.7551628731681, -73.9885599911213",89,4.0,10018,chinese
1xJV03v3g3oP3G5oDlWuoQ,Di An Di,"68 Greenpoint Ave, Ground Fl, Brooklyn, NY 11222","40.72969, -73.95827",265,4.0,11222,chinese
Hnj8w5j6eaIt2NiSQc7TGg,Indochine,"430 Lafayette St, New York, NY 10003","40.72917, -73.99227",426,3.5,10003,chinese
H87c1gVVCKneyI0LxaDFxQ,Corgi Jianbing,"4405 Hunter St, Long Island City, NY 11101","40.7474918, -73.9433018",27,5.0,11101,chinese
fbxOVzLvmIB13_5adb1hfQ,Our New Place,"242 E 79th St, New York, NY 10075","40.77347, -73.95576",10,4.5,10075,chinese
8ObY1IkKWvx99nIOqRBshA,Chi Dumpling & Noodle,"1 W 59th St, New York, NY 10019","40.764227506361664, -73.97427562766836",46,2.0,10019,chinese
8td6qiBvZ-En6gSpPjXWzQ,Shanghai Zhen Gong Fu 上海真功夫,"86-16 Queens Blvd, Elmhurst, NY 11373","40.736162913933356, -73.87729897605949",201,4.5,11373,chinese
m2_ZNFos5ugAwe8ft8eaEw,Eim Khao Mun Kai Elmhurst,"81-32 Broadway, Elmhurst, NY 11373","40.7429414097644, -73.8832733356575",504,4.0,11373,chinese
_EgBjtufCZIWwUkRn53OAA,Alley 41,"136-45 41st Ave, Flushing, NY 11355","40.75902495400541, -73.82798221349337",210,4.0,11355,chinese
dVR5KHPMZoU9rQvxhY5Otw,Thai Terminal,"349 E 12th St, New York, NY 10003","40.73039, -73.98381",602,4.0,10003,chinese
YCen62jqSWhPOAorQjSZdQ,MoonHouse,"1810 3rd Ave, New York, NY 10029","40.788337, -73.947502",113,3.5,10029,chinese
rJ4N10Nbh-GM49qOSGFoAw,Old Xi'an,"164 Pearl St, New York, NY 10005","40.70591, -74.00747",253,4.0,10005,chinese
XoJwcOxazBKvWikQCATS-w,East Flour,"103 Christopher Columbus Dr, Jersey City, NJ 07302","40.71946, -74.04346",210,4.0,07302,chinese
hZDZ--W5gd7E0W8lz_feLg,ABC Eats Food Hall,"2222 Jackson Ave, Long Island City, NY 11101","40.7455044, -73.9461136",29,4.0,11101,chinese
OBiBi8nimTl9GF64sPQfuQ,Mother Duck,"167 Orchard St, New York, NY 10002","40.72139, -73.98867",50,4.0,10002,chinese
KkPanVlxtpsuG0V0IlEchg,Szechuan,"1347 2nd Ave, New York, NY 10021","40.768131, -73.959197",2,3.5,10021,chinese
r2JVKalbucGf2nryywuL2w,Kopitiam,"151 E Broadway, New York, NY 10002","40.71387, -73.99091",868,4.0,10002,chinese
mTWlEiCUEBlxBAkIikkB1A,Carmine's Italian Restaurant - Upper West Side,"2450 Broadway, New York, NY 10024","40.791077, -73.973763",1612,4.0,10024,chinese
RoPrfBqmRTqw_cBqcWAfYA,Dim Sum Bar,"167 Grand St, Brooklyn, NY 11249","40.714735, -73.961346",236,4.0,11249,chinese
d8qCvlsG3jwxQPZc_OGogQ,Hibino,"333 Henry St, Brooklyn, NY 11201","40.69017, -73.99637",407,4.0,11201,chinese
F89nDDlYZ7wbRe8EpLCqBw,Avra Estiatorio,"141 E 48th St, New York, NY 10017","40.755048569901554, -73.97243859999999",958,4.0,10017,chinese
VbUy299ch56p4GYZTNDbvA,New Wonjo Restaurant,"23 W 32nd St, New York, NY 10001","40.74788, -73.98665",1428,3.5,10001,chinese
SFleMiroXTeWnXfonRic-w,Fast Wok,"260 Brook Ave, Bronx, NY 10454","40.808, -73.9187199",8,4.0,10454,chinese
Nbqzy3ea5_x2zXWkdWlUIQ,Sake Bar Hagi,"245 W 51st St, New York, NY 10019","40.76272, -73.98492",378,4.0,10019,chinese
w0pDi_iMZd5MqYQ7t5q1dQ,Christopher's Golden Woks,"159 Christopher St, New York, NY 10014","40.73284, -74.00836",71,3.5,10014,chinese
bHGETjP_InKy0sIVHFgHyw,Sushi of Gari,"402 East 78th St, New York, NY 10075","40.771269, -73.952835",627,4.0,10075,chinese
9rSBlX-8OuAQblXHiekViA,Abace Sushi,"695 9th Ave, New York, NY 10036","40.76215, -73.99015",62,2.5,10036,chinese
vbL4Ef8zf4dmdR9Gyl5lkw,Taiwanese Gourmet,"8402 Broadway, Elmhurst, NY 11373","40.739713, -73.878766",402,3.5,11373,chinese
5yHuB6cT4Y82u22kOziobw,China Chef Restaurant,"1322 Paterson Plank Rd, Secaucus, NJ 07094","40.791615379318, -74.0578033479041",132,3.0,07094,chinese
Aw69I2eD-lYffytWGGYM8A,Pinwheel Garden Dumpling & Noodle Bar,"318 Communipaw Ave, Jersey City, NJ 07304","40.71039, -74.06102",366,4.5,07304,chinese
gQ6DNeLNWQV-zwWyuFeBpg,No. 1 Chinese Restaurant,"10 S William St, New York, NY 10004","40.7046671846472, -74.0105490435282",165,3.0,10004,chinese
zubN8Ve-RyoljRZV4NRxEQ,Wo Hop,"17 Mott St, New York, NY 10013","40.7142239034582, -73.9988691693115",1576,3.5,10013,chinese
Ug2_5DOrlfaU1Pce5Lvikw,Garden Shabu & Grill,"1 Valley Rd, Little Ferry, NJ 07643","40.854026, -74.033212",208,4.0,07643,chinese
D6ZEcG1FCZ18nekMWrhgMg,Wokuni,"327 Lexington Ave, New York, NY 10016","40.7492189, -73.9773529",327,4.0,10016,chinese
0GN6l4FAknTFSWZhEan45A,GunBae Tribeca,"67 Murray St, New York, NY 10007","40.714683, -74.010223",353,4.0,10007,chinese
omOPvWNdukvWOC0peXPyng,Fairview Chinese Restaurant,"363 Fairview Ave, Fairview, NJ 07022","40.81084, -74.00097",149,4.0,07022,chinese
ahWC_GUPWPMyYiSKsgBPiA,Luke's Lobster Upper West Side,"426 Amsterdam Ave, New York, NY 10024","40.78424, -73.977868",728,4.0,10024,chinese
vQcK7BH6maW9dAZWJOuW3Q,The Mermaid Inn,"570 Amsterdam Ave, New York, NY 10024","40.7887398925594, -73.9744491607132",1257,4.0,10024,chinese
bSi2f2TaOr4RVTI5eFt0wQ,Taste Of North China,"75 Montgomery St, Jersey City, NJ 07302","40.7167868, -74.0377625661521",273,3.0,07302,chinese
V2oWqXcoJkgGeIPOaS9eDA,Masala Times Greenwich Village,"194 Bleecker St, New York, NY 10012","40.7292728223798, -74.0015978515206",564,4.0,10012,chinese
cOtB9fWWLrbaBebZDjJquQ,DunHuang Miss Noodles,"531 Myrtle Ave, Brooklyn, NY 11205","40.693868137768895, -73.9634565145772",75,4.0,11205,chinese
bacGm8cL-vUPHdR18_M7bw,Charley Mom Restaurant,"1580 York Ave, New York, NY 10028","40.7740287780762, -73.9481582641602",97,3.5,10028,chinese
Ms1p17KsYteDlkvHnllC2g,Soba Totto,"211 E 43rd St, New York, NY 10017","40.75142035952174, -73.97310626441747",910,4.0,10017,chinese
hDT_KAXQgHpchcwG5_gv0Q,Wu & Nussbaum,"2897 Broadway, New York, NY 10025","40.8061199195632, -73.9657058939338",83,3.5,10025,chinese
a2sxaQooPmq9r7Cc-Umunw,Precious Japanese & Chinese Cuisine,"128 Washington St, Hoboken, NJ 07030","40.738484, -74.030919",294,3.5,07030,chinese
rcwEQN8lxHzkr-QtfH_b8Q,Seng Seafood Restaurant,"39 E Broadway, Fl 2, New York, NY 10002","40.71345, -73.9962",31,4.0,10002,chinese
SKoMUaQewpMdj1Mg8QvBNw,Nobu Downtown,"195 Broadway, New York, NY 10007","40.7107732, -74.0095804",506,3.5,10007,chinese
EFihj7vsRRXiF5la-UURyw,Hop Kee,"21 Mott St, New York, NY 10013","40.714458, -73.998889",852,3.5,10013,chinese
akWRnF0VFJLJD4uOnGWB-g,Po Wong Restaurant,"617 Summit Ave, Union City, NJ 07087","40.758224, -74.044303",36,4.0,07087,chinese
kjItczuC-FQa-nECT9VF8A,Udon Lab,"43 W 32nd St, New York, NY 10001","40.7482036287177, -73.9874565",262,4.0,10001,chinese
aije_BqBVVl-6T13QsnRqQ,August Gatherings,"266 Canal St, New York, NY 10013","40.7186556, -74.0011004",300,3.5,10013,chinese
C0uaRMiXCCtjXdQSZhaU_A,Chinah,"525 Washington Blvd, Ste B, Jersey City, NJ 07310","40.726902, -74.035549",73,4.0,07310,chinese
BTWWgZrMo_pS_BK-TYO92g,Shanghai Restaurant,"493 Main St, Fort Lee, NJ 07024","40.8558064526236, -73.9778536185622",392,4.0,07024,chinese
XDv71A1J3aIOu_W5sVzZ2w,Shi Miao Dao - East Village,"33 Saint Marks Pl, New York, NY 10003","40.72904, -73.9881",119,4.0,10003,chinese
AEkpyAGcVe5NgH2Nb7fCNQ,Nuevo Jardin De China Restaurant,"3205 Broadway, Astoria, NY 11106","40.7615513755699, -73.9243148820204",227,3.5,11106,chinese
kHlYnhMOoMBbe3VCZflpKQ,Spy C Cuisine,"72-06 Austin, Forest Hills, NY 11375","40.71903, -73.84249",295,4.0,11375,chinese
klAhw3xLQi9GF1tf_HnS7w,Izakaya MEW,"53 W 35th St, New York, NY 10001","40.750148, -73.9863203465939",2621,4.0,10001,chinese
_CcEaSKTpzZIczrRzCRAPQ,Hong Kong Taste,"4721 90th St, Elmhurst, NY 11373","40.74168853368132, -73.87502080586329",94,4.0,11373,chinese
9b_FvTUgkkUUMyL0nGhFtg,Three Roosters,"792 9th Ave, New York, NY 10019","40.764957, -73.987485",172,4.5,10019,chinese
Qi1AoRNcFEX8etII_RZkFg,Ajisai Japanese Fusion,"795 Lexington Ave, New York, NY 10065","40.763763, -73.966743",169,3.5,10065,chinese
dtk1Cstz5MHr-B1AOM_nXA,Gyu-Kaku Japanese BBQ,"805 3rd Ave, 2nd Flr, New York, NY 10022","40.75537, -73.97054",1256,4.0,10022,chinese
RwEs6AvU5Cxp_ENodsgxHw,Nana,"406 Central Ave, Jersey City, NJ 07307","40.74852, -74.04721",121,3.5,07307,chinese
2f0EWTvp3YDtGNKEEXKKhA,Naruto Ramen,"1596 3rd Ave, New York, NY 10128","40.781223, -73.952636",1006,3.5,10128,chinese
8_dWO1Y6o8fZk_FosHhg-A,Yummy Noodle House 粥麵之家,"33-35 Francis Lewis Blvd, Bayside, NY 11358","40.7665389818104, -73.7897614784259",287,4.5,11358,chinese
UFeM5FPHjl1y8RQ4tvBSog,Happy Family Chinese Restaurant,"500 W 43rd St, Ste 1, New York, NY 10036","40.7601737976074, -73.9955139160156",103,2.5,10036,chinese
tguMh2GgOcU9fu6WN3dqpw,The Original Buddha Bodai Kosher Vegetarian Restaurant,"5 Mott St, New York, NY 10013","40.7138543, -73.9989484",1169,4.0,10013,chinese
xtxcAUvrD4dWHJd0cwvW1A,JeJu Noodle Bar,"679 Greenwich St, New York, NY 10014","40.73304, -74.00734",788,4.5,10014,chinese
8DV1myPrW7SePZOK46IjLQ,Lady Chow Kitchen,"171 Hester St, New York, NY 10013","40.71785, -73.9968",30,4.0,10013,chinese
wPL0epJzosoFRYox1a5lvA,New Golden Star,"4247 Broadway, New York, NY 10033","40.8498685, -73.9362273",112,4.0,10033,chinese
Yb6PQ_4YQpJ0SVZ1tetkbg,Queens Seafood Restaurant,"8222 45th Ave, Elmhurst, NY 11373","40.7415032, -73.8825862",136,4.0,11373,chinese
7wrFd9tnIBMClzDnrWdSNw,Chinatown Kitchen,"450 60th St, West New York, NJ 07093","40.7885757502878, -74.0158536518411",11,4.5,07093,chinese
wGFSTTB6b4MHJJUzBnVJeg,Top Thai Greenwich,"235 Sullivan St, New York, NY 10012","40.729771, -73.999392",1738,4.5,10012,chinese
eIPiRkf6KCo9A9Ok-Nr_ow,Miss KOREA BBQ,"10 W 32nd St, 1st, 2nd & Fl 3, New York, NY 10001","40.747452, -73.986336",1999,3.5,10001,chinese
FZpm4_fbd6P984foOUejWg,Jongro BBQ,"22 W 32nd St, Fl 2, New York, NY 10001","40.747514, -73.986884",2298,4.0,10001,chinese
LXmlfAmrGA3NfvYSfxIVvQ,Ma LaLa,"42-02 30th Ave, Astoria, NY 11103","40.7629662660109, -73.913354203105",101,4.0,11103,chinese
oh6u1GJ3jFJqQDX1oxIJAg,New Spicy Village,"118 Eldridge St, New York, NY 10002","40.71850410903944, -73.99170488119125",9,4.0,10002,chinese
Q23LvHPuC9ajSbMEt8xoUw,Lucky Cat,"232 E 53rd St, New York, NY 10022","40.7570162692229, -73.9681779883895",388,4.0,10022,chinese
vsFGj_fQkrTmEoLaXU3DCA,Happy Family,"500 West 43 St, New York, NY 10036","40.760041, -73.995479",2,2.5,10036,chinese
3K7Kc82bhU6-qjAjsBs3Fw,Lao Bei Fang Dumpling House,"8305 Broadway, Elmhurst, NY 11373","40.74111, -73.87977",602,4.0,11373,chinese
GzY2EjCmGNgvRd7IE20fTA,Wei West,"235 Murray St, New York, NY 10282","40.7149792560543, -74.0148960394593",227,3.0,10282,chinese
xe9qWNyYmsRvNGRPgW-ZcA,Dons Bogam BBQ & Wine Bar,"17 E 32nd St, New York, NY 10016","40.746826, -73.98448",1063,4.0,10016,chinese
4WyXnioHqTIcaFFN_TS1Vw,Ling Long Xuan Restaurant,"586 Newark Ave, Jersey City, NJ 07306","40.73230210790197, -74.05697369123956",182,4.0,07306,chinese
2rSmA4IK51QAQj60YGvjnw,New Asian Cuisine,"44-20 48th Ave, Woodside, NY 11377","40.7393524, -73.9210213",36,3.5,11377,chinese
PKkCtyZQpVEzivSF41ZgIw,Sunrise Chinese Restaurant,"3320 Broadway, Astoria, NY 11106","40.760806, -73.923281",54,3.5,11106,chinese
Rp-kcJD6Dwaq0c4Kuj6aiw,Good Tasty Too Chinese Restaurant,"14 Green St, Newark, NJ 07102","40.7323639, -74.173104",69,4.0,07102,chinese
LYp3izplqg0x-h9CBlb-MQ,China Gourmet,"877 8th Ave, New York, NY 10019","40.76381, -73.98524",253,2.5,10019,chinese
kxykwx5qTWBhlMh18MQ82Q,Luke's Lobster FiDi,"26 S William St, New York, NY 10004","40.7046213003984, -74.0107793876969",1228,4.5,10004,chinese
25KSIumOXSnysnUIGAhNYw,Fuji Hibachi,"321 W 42nd St, New York, NY 10036","40.7579059, -73.99069",361,3.5,10036,chinese
DijUyfUGs6WoN4dp0_OANQ,Strip House - Downtown,"13 E 12th St, New York, NY 10003","40.73445, -73.99337",1050,4.0,10003,chinese
QBhHq4eN7rtFzmDUciVL-Q,King Wok,"222 Varick St, New York, NY 10014","40.72904, -74.0050399",155,3.5,10014,chinese
0iqdoMOtNv6pq0lo5J4TBA,Te Min Quan,"270 Broad Ave, Palisades Park, NJ 07650","40.847666, -73.9978125",147,4.0,07650,chinese
f4ZveYR7fuBp_9klL8OgYQ,Little Thai Kitchen,"231 E 53rd St, New York, NY 10022","40.757359, -73.968025",386,3.5,10022,chinese
Nukulm8uVSjn0zMWk_u4IA,Sushi-Ann Restaurant,"38 E 51st St, New York, NY 10022","40.7580919, -73.9745541",130,3.5,10022,chinese
bKXnm2k44mSdU0fP69lY-g,Szechuan Mountain House,"39-16 Prince St, Ste G03, Flushing, NY 11354","40.7593930266428, -73.8326038269836",422,4.0,11354,chinese
8fr5FYU1ip0phERt1mrekg,Bohemian Restaurant,"57 Great Jones St, New York, NY 10012","40.72639, -73.99236",806,4.5,10012,chinese
6qK0MyhsXYLgMSPWZdleGA,Dai Hachi Sushi,"1074 2nd Ave, New York, NY 10022","40.75886, -73.96539",218,4.0,10022,chinese
CgMgIB_XO4YXJp_MNtB-2g,Good Luck Kitchen,"171-03 Northern Blvd, Flushing, NY 11358","40.75826, -73.795471",95,4.0,11358,chinese
